gap_id,timestamp_before,timestamp_after,duration_minutes,estimated_missing_m15_timestamps,is_grid_aligned_interval,crosses_utc_date,weekday_before,weekday_after,preliminary_category,classification_reason
145,2012-10-05T20:45:00Z,2012-10-07T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
146,2012-10-12T20:45:00Z,2012-10-14T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
147,2012-10-19T20:45:00Z,2012-10-21T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
148,2012-10-26T20:45:00Z,2012-10-28T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
149,2012-11-02T20:45:00Z,2012-11-04T22:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
150,2012-11-09T21:45:00Z,2012-11-11T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
151,2012-11-16T21:45:00Z,2012-11-18T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
152,2012-11-23T21:45:00Z,2012-11-25T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
153,2012-11-30T21:45:00Z,2012-12-02T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
154,2012-12-07T21:45:00Z,2012-12-09T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
155,2012-12-14T21:45:00Z,2012-12-16T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
156,2012-12-21T21:45:00Z,2012-12-23T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
157,2012-12-24T21:00:00Z,2012-12-26T11:00:00Z,2280.0,151,True,True,Monday,Wednesday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
158,2012-12-28T21:45:00Z,2012-12-30T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
159,2012-12-31T21:45:00Z,2013-01-01T22:00:00Z,1455.0,96,True,True,Monday,Tuesday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
160,2013-01-04T21:45:00Z,2013-01-06T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
161,2013-01-11T21:45:00Z,2013-01-13T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
162,2013-01-18T21:45:00Z,2013-01-20T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
163,2013-01-25T21:45:00Z,2013-01-27T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
164,2013-02-01T21:45:00Z,2013-02-03T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
165,2013-02-08T21:45:00Z,2013-02-10T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
166,2013-02-15T21:45:00Z,2013-02-17T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
167,2013-02-22T21:45:00Z,2013-02-24T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
168,2013-03-01T21:45:00Z,2013-03-03T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
169,2013-03-08T21:45:00Z,2013-03-10T21:00:00Z,2835.0,188,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
170,2013-03-15T20:45:00Z,2013-03-17T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
171,2013-03-22T20:45:00Z,2013-03-24T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
172,2013-03-29T20:45:00Z,2013-03-31T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
173,2013-04-05T20:45:00Z,2013-04-07T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
174,2013-04-11T23:00:00Z,2013-04-11T23:45:00Z,45.0,2,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
175,2013-04-12T20:45:00Z,2013-04-14T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
176,2013-04-19T20:45:00Z,2013-04-21T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
177,2013-04-26T20:45:00Z,2013-04-28T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
178,2013-05-03T20:45:00Z,2013-05-05T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
179,2013-05-10T20:45:00Z,2013-05-12T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
180,2013-05-17T20:45:00Z,2013-05-19T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
181,2013-05-24T20:45:00Z,2013-05-26T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
182,2013-05-31T20:45:00Z,2013-06-02T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
183,2013-06-07T20:45:00Z,2013-06-09T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
184,2013-06-14T20:45:00Z,2013-06-16T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
185,2013-06-21T20:45:00Z,2013-06-23T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
186,2013-06-28T20:45:00Z,2013-06-30T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
187,2013-07-05T20:45:00Z,2013-07-07T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
188,2013-07-12T20:45:00Z,2013-07-14T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
189,2013-07-19T20:45:00Z,2013-07-21T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
190,2013-07-26T20:45:00Z,2013-07-28T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
191,2013-08-02T20:45:00Z,2013-08-04T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
192,2013-08-09T20:45:00Z,2013-08-11T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
193,2013-08-16T20:45:00Z,2013-08-18T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
194,2013-08-23T20:45:00Z,2013-08-25T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
195,2013-08-30T20:45:00Z,2013-09-01T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
196,2013-09-06T20:45:00Z,2013-09-08T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
197,2013-09-13T20:45:00Z,2013-09-15T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
198,2013-09-20T20:45:00Z,2013-09-22T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
199,2013-09-27T20:45:00Z,2013-09-29T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
200,2013-10-04T20:45:00Z,2013-10-06T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
201,2013-10-11T20:45:00Z,2013-10-13T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
202,2013-10-18T20:45:00Z,2013-10-20T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
203,2013-10-25T20:45:00Z,2013-10-27T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
204,2013-11-01T20:45:00Z,2013-11-03T22:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
205,2013-11-08T21:45:00Z,2013-11-10T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
206,2013-11-15T21:45:00Z,2013-11-17T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
207,2013-11-22T21:45:00Z,2013-11-24T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
208,2013-11-29T21:45:00Z,2013-12-01T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
209,2013-12-06T21:45:00Z,2013-12-08T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
210,2013-12-13T21:45:00Z,2013-12-15T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
211,2013-12-20T21:45:00Z,2013-12-22T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
212,2013-12-24T19:45:00Z,2013-12-26T11:00:00Z,2355.0,156,True,True,Tuesday,Thursday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
213,2013-12-27T21:45:00Z,2013-12-29T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
214,2013-12-31T20:45:00Z,2014-01-01T22:00:00Z,1515.0,100,True,True,Tuesday,Wednesday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
215,2014-01-03T21:45:00Z,2014-01-05T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
216,2014-01-10T21:45:00Z,2014-01-12T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
217,2014-01-17T21:45:00Z,2014-01-19T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
218,2014-01-24T21:45:00Z,2014-01-26T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
219,2014-01-31T21:45:00Z,2014-02-02T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
220,2014-02-07T21:45:00Z,2014-02-09T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
221,2014-02-14T21:45:00Z,2014-02-16T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
222,2014-02-21T21:45:00Z,2014-02-23T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
223,2014-02-28T21:45:00Z,2014-03-02T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
224,2014-03-07T21:45:00Z,2014-03-09T21:00:00Z,2835.0,188,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
225,2014-03-14T20:45:00Z,2014-03-16T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
226,2014-03-21T20:45:00Z,2014-03-23T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
227,2014-03-28T20:45:00Z,2014-03-30T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
228,2014-04-04T20:45:00Z,2014-04-06T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
229,2014-04-11T20:45:00Z,2014-04-13T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
230,2014-04-18T20:45:00Z,2014-04-20T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
231,2014-04-25T20:45:00Z,2014-04-27T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
232,2014-05-02T20:45:00Z,2014-05-04T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
233,2014-05-09T20:45:00Z,2014-05-11T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
234,2014-05-16T20:45:00Z,2014-05-18T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
235,2014-05-23T20:45:00Z,2014-05-25T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
236,2014-05-30T20:45:00Z,2014-06-02T19:00:00Z,4215.0,280,True,True,Friday,Monday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
237,2014-06-06T20:45:00Z,2014-06-08T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
238,2014-06-13T20:45:00Z,2014-06-15T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
239,2014-06-20T20:45:00Z,2014-06-22T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
240,2014-06-27T20:45:00Z,2014-06-29T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
241,2014-07-04T20:45:00Z,2014-07-06T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
